"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","자본금","거래처"
"3150000","2008315010001219912","20080805","","01","영업/정상","01","신규등록","","","","","0226698551","","","서울특별시 강서구 공항동 1373-1 ","서울특별시 강서구 하늘길 170 (공항동)","07505","아시아나에어포트(주)","2021-03-09 17:59:28","U","2021-03-11 02:40:00.0","항공유판매소","182815.654934494    ","450489.039144077    ","",""
"3150000","2008315010001500002","20080313","","01","영업/정상","01","신규등록","","","","","","631","","서울특별시 강서구 가양동 26-1 ","서울특별시 강서구 양천로53길 97  (가양동)","","한강주유소","2018-07-17 13:49:14","I","2018-08-31 23:59:59.0","주유소","186708.530073604    ","451701.921231689    ","",""
"3150000","2021315020401500001","20210820","","01","영업/정상","07","영업개시","","","","","","801.1","","서울특별시 강서구 마곡동 813-3","서울특별시 강서구 양천로 300 (마곡동)","07789","오션네트웍스(주) 서울식물원지점","2022-08-04 14:34:52","U","2021-12-08 00:07:00.0","주유소","185519","452048","",""
"3150000","1995315012301500030","19950608","","01","영업/정상","01","신규등록","","","","","26071942","","","서울특별시 강서구 화곡동 402-1","서울특별시 강서구 강서로 151 (화곡동)","07715","화곡현대주유소","2022-08-08 13:34:23","U","2021-12-07 23:01:00.0","주유소","185895.640753004","448679.524143853","",""
"3150000","1999315010001500087","19990527","","01","영업/정상","01","신규등록","","","","","0236652051","","","서울특별시 강서구 내발산동 648-3 ","서울특별시 강서구 공항대로 314 (내발산동)","07646","대성석유(주) 관문주유소","2019-04-23 09:49:44","U","2019-04-25 02:40:00.0","주유소","186016.111236488    ","450617.393572821    ","",""
"3150000","2000315007401500002","19940616","","01","영업/정상","01","신규등록","","","","","0226475700","433.7","","서울특별시 강서구 등촌동 511-5 ","서울특별시 강서구 등촌로 189 (등촌동)","","등촌주유소","2021-08-13 14:41:02","U","2021-08-15 02:40:00.0","주유소","187784.150154719    ","449403.117800556    ","",""
"3150000","2009315012301200001","20090325","","01","영업/정상","01","신규등록","","","","","032 744 1411","","","서울특별시 강서구 오곡동 1 김포공항내 ","서울특별시 강서구 하늘길 84 (오곡동)","","(주)샤프에비에이션케이","2018-12-05 11:17:35","U","2018-12-07 02:40:00.0","항공유판매소","181730.49281718     ","450260.017880423    ","",""
"3150000","1995315010001500001","19950413","","01","영업/정상","01","신규등록","","","","","0226479091","732","","서울특별시 강서구 등촌동 510-13 ","서울특별시 강서구 등촌로 213 (등촌동)","","강서열린점","2018-05-10 10:36:55","I","2018-08-31 23:59:59.0","주유소","187829.38175204     ","449614.382471551    ","",""
"3150000","2007315010001509702","19970417","","01","영업/정상","01","신규등록","","","","","26620422","1626","","서울특별시 강서구 외발산동 423-2 ","서울특별시 강서구 하늘길 259 (외발산동)","","(주)한진 김포공항주유소","2022-02-25 16:35:19","U","2022-02-27 02:40:00.0","주유소","183631.615145094    ","449850.732959966    ","",""
"3150000","2000315007401500004","2000-08-01","","01","영업/정상","01","신규등록","","2010-09-16","2010-11-30","2011-01-21","0226954544","500","","서울특별시 강서구 화곡동 20-1","서울특별시 강서구 화곡로 273 (화곡동)","","이케이에너지(주) 강서주유소","2023-11-20 09:18:13","U","2022-10-31 22:02:00.0","주유소","186409.693134107","449666.639271593","",""
"3150000","1993315015101500012","19931221","","01","영업/정상","01","신규등록","","","","","0236635151","","","서울특별시 강서구 가양동 272-31 ","서울특별시 강서구 양천로 311 (가양동)","07523","세원제1주유소","2017-11-21 14:04:45","I","2018-08-31 23:59:59.0","주유소","185632.70299418     ","452030.867308038    ","",""
"3150000","1993315015101511111","19930623","","01","영업/정상","01","신규등록","","","","","26907677","","","서울특별시 강서구 화곡동 931-11 ","서울특별시 강서구 국회대로 71 (화곡동)","07780","신화곡주유소","2019-06-24 15:57:30","U","2019-06-26 02:40:00.0","주유소","186042.689875782    ","447236.025595809    ","",""
"3150000","1976315010001500012","19760504","","03","폐업","03","폐지","20050624","","","","0226615555","","","서울특별시 강서구 방화동 488-1","서울특별시 강서구 양천로 57 (방화동)","","지에스칼텍스저유(주)개화주유소","2022-11-14 09:05:19","U","2021-10-31 23:06:00.0","주유소","183154.225361811","452373.945466631","",""
"3180000","2001318007601500016","20010924","","03","폐업","03","폐지","","","","","8430481","1131","","서울특별시 영등포구 신길동 50-8 ","","","SK글로벌(주)신길동주유소","2016-12-14 15:09:17","I","2018-08-31 23:59:59.0","주유소","192593.404916499    ","445902.768408138    ","",""
"3150000","1995315007401500001","19951012","","01","영업/정상","01","신규등록","","","","","","500","","서울특별시 강서구 염창동 252-14 ","서울특별시 강서구 양천로 715  (염창동)","","대복주유소","2018-07-17 14:10:55","I","2018-08-31 23:59:59.0","주유소","188933.762268533    ","449722.993690775    ","",""
"3150000","2002315007401203557","20021023","","04","취소/말소/만료/정지/중지","02","등록취소","","","","","02 694 1947","","","서울특별시 양천구 신정동 276 30통8반 양천아파트 110동 103호","","","경동석유","2002-11-05 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","188012.804745161    ","445428.447103333    ","",""
"3150000","2004315010001200001","20040625","","03","폐업","03","폐지","20140328","","","","111111111111","","","서울특별시 강서구 내발산동 663-2 10통5반 경남연립 204호","서울특별시 강서구 우장산로 21-8,  204호 (내발산동,경남연립)","","우장석유","2014-03-28 15:42:40","I","2018-08-31 23:59:59.0","일반판매소","185793.675772485    ","450294.554832573    ","",""
"3150000","2003315007401200002","20031104","","03","폐업","03","폐지","","","","","02  26624481","","","서울특별시 강서구 공항동 14-101 ","서울특별시 강서구 방화대로21길 26 (공항동)","","흥국에너지","2016-07-26 14:42:22","I","2018-08-31 23:59:59.0","일반판매소","183590.976274233    ","451228.538476616    ","",""
"3150000","2007315010001509422","19951016","","03","폐업","03","폐지","20171010","20141101","20141130","","36655177","877","","서울특별시 강서구 가양동 54-6 ","서울특별시 강서구 양천로 400 (가양동)","","강서명품주유소","2018-07-11 16:46:25","I","2018-08-31 23:59:59.0","주유소","186317.207037672    ","451462.350090067    ","",""
"3150000","2008315010001219913","2008-08-06","","01","영업/정상","01","신규등록","","","","","0226695419","","","서울특별시 강서구 공항동 1373-1 김포국제공항 내","서울특별시 강서구 하늘길 170 (공항동)","","아시아나항공(주)","2023-06-08 10:21:56","U","2022-12-05 23:00:00.0","항공유판매소","182815.654934494","450489.039144077","",""
"3150000","1993315014501500010","1993-10-29","","01","영업/정상","01","신규등록","","","","","0226010077","274.1","","서울특별시 강서구 화곡동 862-16","서울특별시 강서구 곰달래로 207 (화곡동)","","뉴신정주유소","2023-11-01 15:56:29","U","2022-11-01 00:03:00.0","주유소","187206.94254856","447713.811564299","",""
"3150000","1976315010001500013","19760511","","01","영업/정상","01","신규등록","","","","","0226620503","646","","서울특별시 강서구 방화동 609-59","서울특별시 강서구 방화동로 58-2 (방화동)","07616","(주)타이거오일 방화주유소","2022-11-25 16:35:30","U","2021-10-31 22:07:00.0","주유소","183356.870827336","451499.602729968","",""
"3150000","2006315010001200961","20060823","","03","폐업","03","폐지","","","","","0226941072","","","서울특별시 강서구 화곡동 835-22 11통7반 경우하이츠맨션 201호","서울특별시 강서구 곰달래로47길 5,  201호 (화곡동,경우하이츠맨션)","","SK석유","2006-08-23 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","187303.653171041    ","447749.824590578    ","",""
"3150000","2006315010001200962","20060929","","03","폐업","03","폐지","","","","","0226953214","","","서울특별시 강서구 화곡동 1024-6 ","서울특별시 강서구 강서로 215-1  (화곡동)","","서림석유","2013-08-27 17:04:43","I","2018-08-31 23:59:59.0","일반판매소","185502.915999286    ","449206.979297448    ","",""
"3150000","2006315010001200963","20060929","","03","폐업","03","폐지","","","","","0226953214","","","서울특별시 강서구 화곡동 425-8 ","서울특별시 강서구 곰달래로 85  (화곡동)","","서림석유","2009-10-23 10:32:15","I","2018-08-31 23:59:59.0","일반판매소","185992.005616866    ","447589.164888726    ","",""
"3150000","2006315010001200964","20060929","","03","폐업","03","폐지","20090331","","","","0226953214","","","서울특별시 강서구 화곡동 425-8 ","서울특별시 강서구 곰달래로 85  (화곡동)","","서림석유","2009-03-31 11:09:44","I","2018-08-31 23:59:59.0","일반판매소","185992.005616866    ","447589.164888726    ","",""
"3150000","1995315012301500026","19950213","","03","폐업","03","폐지","20100503","","","","36635149","","","서울특별시 강서구 마곡동 224-1 ","","","양천길주유소","2018-07-11 16:51:30","I","2018-08-31 23:59:59.0","주유소","","","",""
"3150000","1997315007001209702","19970426","","03","폐업","03","폐지","","","","","02  26006279","","","서울특별시 강서구 등촌동 678-10 ","서울특별시 강서구 강서로 402  (등촌동)","","(주)통일항공시스템","2012-02-22 16:58:47","I","2018-08-31 23:59:59.0","항공유판매소","185752.295          ","451018.205          ","",""
"3150000","2000315007401500001","20000801","","03","폐업","03","폐지","20090604","","","","0226058508","500","","서울특별시 강서구 화곡동 1065-9 ","서울특별시 강서구 화곡로 157  (화곡동)","","SK글로벌(주) 성하주유소","2018-07-11 16:50:51","I","2018-08-31 23:59:59.0","주유소","185703.208566279    ","448820.805108636    ","",""
"3150000","2008315010001500931","19930323","","03","폐업","03","폐지","20140717","","","","36645155","641","","서울특별시 강서구 염창동 288-11 ,12,13 ","서울특별시 강서구 양천로75길 57 (염창동)","","신한국주유소","2018-07-11 16:44:31","I","2018-08-31 23:59:59.0","주유소","188894.08883472     ","450072.374035052    ","",""
"3150000","1995315007401500002","19951012","","03","폐업","03","폐지","20180413","","","","","","","서울특별시 강서구 염창동 252-14 강서그린주유소 ","서울특별시 강서구 양천로 715 (염창동)","07540","강동주유소","2018-07-11 16:42:15","I","2018-08-31 23:59:59.0","주유소","188933.762268533    ","449722.993690775    ","",""
"3150000","2006315010001500001","20060620","","03","폐업","03","폐지","20060620","","","","0260905510","1000","","서울특별시 강서구 외발산동 426 ","서울특별시 강서구 방화대로 94  (외발산동)","","정림주유소","2018-07-11 16:47:56","I","2018-08-31 23:59:59.0","주유소","183863.692502412    ","449443.610735042    ","",""
"3150000","2006315010001500002","20060818","","03","폐업","03","폐지","20131101","","","","0226613355","1490","","서울특별시 강서구 외발산동 265-1 ","서울특별시 강서구 남부순환로 216  (외발산동)","","메이필드주유소","2018-07-11 16:47:08","I","2018-08-31 23:59:59.0","주유소","184089.744909946    ","449349.366825062    ","",""
"3150000","2006315010001500003","20061208","","03","폐업","03","폐지","20071130","","","","0226655189","","","서울특별시 강서구 개화동 303-3 ","서울특별시 강서구 금낭화로26가길 152-14  (개화동)","","(주)대창유화","2007-11-30 17:04:12","I","2018-08-31 23:59:59.0","용제판매소","183253.33820858     ","453707.024251114    ","",""
"3150000","2007315010001200001","20070411","","03","폐업","03","폐지","20071130","","","","0226655189","","","서울특별시 강서구 개화동 303-3 ","서울특별시 강서구 금낭화로26가길 152-14  (개화동)","","(주)대창유화","2007-11-30 17:20:05","I","2018-08-31 23:59:59.0","일반판매소","183253.33820858     ","453707.024251114    ","",""
"3150000","2007315010001500001","20070327","","03","폐업","03","폐지","","20071101","20071215","","02  26627837","1169","","서울특별시 강서구 내발산동 755-2 ","서울특별시 강서구 남부순환로 195 (내발산동)","","정림주유소","2019-07-12 14:50:47","U","2019-07-14 02:40:00.0","주유소","184097.02924817     ","449555.519889817    ","",""
